GEOID,LOGRECNO,TRACT,Neighborhood_Name,Neighborhood_Num,WARDS,population,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008
270531062001005,95491,106200,Seward,60,2,213,213,91,109,3,5,0,0,5
270531062001006,95492,106200,Seward,60,2,202,202,75,98,3,20,0,6,0
270531062001007,95493,106200,Seward,60,6,0,0,0,0,0,0,0,0,0
270531062001008,95494,106200,Seward,60,6,0,0,0,0,0,0,0,0,0
270531062001009,95495,106200,Seward,60,6,0,0,0,0,0,0,0,0,0
270531062001010,95496,106200,Seward,60,2,0,0,0,0,0,0,0,0,0
270531062001011,95497,106200,Seward,60,2,506,506,49,443,2,2,0,1,9
270531062001012,95498,106200,Seward,60,2,21,21,20,0,0,1,0,0,0
270531062001013,95499,106200,Seward,60,2,51,51,20,15,0,6,0,0,10
270531062002000,95501,106200,Seward,60,2,0,0,0,0,0,0,0,0,0
270531062002001,95502,106200,Seward,60,2,69,69,49,0,3,10,0,0,7
270531062002002,95503,106200,Seward,60,2,152,152,109,20,0,10,0,1,12
270531062002003,95504,106200,Seward,60,2,57,57,49,4,3,1,0,0,0
270531062002004,95505,106200,Seward,60,2,83,83,55,18,0,5,0,0,5
270531062002005,95506,106200,Seward,60,2,90,90,68,20,1,0,0,0,1
270531062002006,95507,106200,Seward,60,2,132,132,105,16,0,4,0,0,7
270531062002007,95508,106200,Seward,60,2,130,130,85,26,9,3,1,0,6
270531062002008,95509,106200,Seward,60,2,92,92,69,12,0,4,0,2,5
270531062003000,95511,106200,Seward,60,2,87,87,65,14,4,3,0,0,1
270531062003001,95512,106200,Seward,60,2,161,161,126,14,8,6,0,4,3
270531062003002,95513,106200,Seward,60,2,296,296,70,194,5,6,0,15,6
270531062003003,95514,106200,Seward,60,2,144,144,20,113,6,0,0,0,5
270531062003004,95515,106200,Seward,60,2,0,0,0,0,0,0,0,0,0
270531062003005,95516,106200,Seward,60,2,19,19,11,7,1,0,0,0,0
270531062003006,95517,106200,Seward,60,9,0,0,0,0,0,0,0,0,0
270531062003007,95518,106200,Seward,60,2,71,71,55,12,0,3,0,1,0
270531062003008,95519,106200,Seward,60,2,0,0,0,0,0,0,0,0,0
270531062003009,95520,106200,Seward,60,2,0,0,0,0,0,0,0,0,0
270531064001000,95523,106400,Seward,60,2,0,0,0,0,0,0,0,0,0
270531064001001,95524,106400,Seward,60,2,0,0,0,0,0,0,0,0,0
270531064001002,95525,106400,Seward,60,2,0,0,0,0,0,0,0,0,0
270531064001003,95526,106400,Seward,60,2,6,6,5,0,0,0,0,0,1
270531064001004,95527,106400,Seward,60,2,0,0,0,0,0,0,0,0,0
270531064001005,95528,106400,Seward,60,2,0,0,0,0,0,0,0,0,0
270531064001006,95529,106400,Seward,60,2,159,159,70,77,0,7,0,0,5
270531064001007,95530,106400,Seward,60,2,552,552,62,474,4,2,0,2,8
270531064001008,95531,106400,Seward,60,2,34,34,27,4,0,1,0,1,1
270531064001009,95532,106400,Seward,60,2,171,171,42,118,9,2,0,0,0
